Sat.A1ModJulian           Sat.UTCModJulian          Sat.X                     Sat.Y                     Sat.Z                     Sat.VX                    Sat.VY                    Sat.VZ                    
30311.43028974979         30311.42986111111         -944.9574314281394        -1010.70371933196         6935.898095218886         -7.433923225829945        0.08839812001881199       -0.9949951588280728       
30311.43098419423         30311.43055555555         -1388.7867053052          -1003.364589158002        6862.210469896932         -7.355409808685246        0.1561571559731015        -1.460431203762672        
30311.43167863868         30311.43125               -1827.012963331284        -991.9774486156994        6760.764274780277         -7.247218005050404        0.2232868668333851        -1.919971793746305        
30311.43237308312         30311.43194444444         -2257.867815627331        -976.5881199614852        6631.968618752626         -7.109777523084809        0.2895189418247258        -2.37177513996013         
30311.43306752756         30311.43263888889         -2679.612111731818        -957.2584335769745        6476.342284313635         -6.943633114615265        0.354588262233057         -2.814028364174558        
30311.43376197201         30311.43333333333         -3090.542804404765        -934.0660029280148        6294.511786623521         -6.749443174000737        0.4182340452492097        -3.244954442622432        
30311.43445641645         30311.43402777778         -3488.999705770598        -907.1039289175218        6087.209009397446         -6.527977509345297        0.4802010052387033        -3.662819262928538        
30311.4351508609          30311.43472222222         -3873.372087947698        -876.4804405165329        5855.268429850281         -6.280114489875504        0.5402402936496546        -4.065938196790147        
30311.43584530534         30311.43541666667         -4242.105111304272        -842.3184855722585        5599.623965110953         -6.006838247607232        0.5981102542018994        -4.45268222726224         
30311.43653974979         30311.43611111111         -4593.706091537941        -804.7552749387273        5321.305447314832         -5.70923603428661         0.6535772731291731        -4.821484318116262        
30311.43723419423         30311.43680555556         -4926.750595024677        -763.9417677478889        5021.434698760043         -5.388494986376827        0.7064168904830368        -5.170846348944235        
30311.43792863868         30311.4375                -5239.888304681122        -720.0420860028328        4701.221187386478         -5.04589768209419         0.7564149891037392        -5.499346016281629        
30311.43862308312         30311.43819444444         -5531.848589966431        -673.2328642773324        4361.957290194735         -4.68281686105124         0.8033687215801704        -5.805642921505052        
